,Player_Id,Player_Name,DOB,Batting_Hand,Bowling_Skill,Country,total_matches,total_runs,centuries,half_centuries,total_fours,total_sixes,total_dotballs,total_balls_faced,total_ducks,best_score,total_outs,total_overs_bowled,total_wickets,total_runs_given,highest_runs_given,total_orangecaps,total_purplecaps,total_player_of_series,batting_average,strike_rate
458,459,GS Sandhu,14-Jun-93,Left_Hand,Right-arm fast-medium,Australia,3,0,0,0,0,0,0,0,3,0,0,8,1,82,49,0,0,0,0.0,0.0
459,460,Mustafizur Rahman,6-Sep-95,Left_Hand,Left-arm fast-medium,Bangladesh,16,0,0,0,0,0,0,0,16,0,0,61,17,411,38,0,0,0,0.0,0.0
460,461,AF Milne,13-Apr-92,Right_Hand,Right-arm fast,New Zealand,1,0,0,0,0,0,0,0,1,0,0,4,1,38,38,0,0,0,0.0,0.0
461,462,Kuldeep Yadav,14-Dec-94,Left_Hand,Slow left-arm chinaman,India,3,0,0,0,0,0,0,0,3,0,0,12,6,94,35,0,0,0,0.0,0.0
462,463,T Shamsi,18-Feb-90,Right_Hand,Slow left-arm chinaman,South Africa,4,0,0,0,0,0,0,0,4,0,0,16,3,147,51,0,0,0,0.0,0.0
463,464,SM Boland,11-Apr-89,Right_Hand,Right-arm fast-medium,Australia,2,0,0,0,0,0,0,0,2,0,0,7,2,53,31,0,0,0,0.0,0.0
464,465,DL Chahar,7-Aug-92,Right_Hand,Right-arm medium,India,2,0,0,0,0,0,0,0,2,0,0,5,0,38,25,0,0,0,0.0,0.0
465,466,P Dharmani,27-Sep-74,Right_Hand,,India,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
466,467,RV Pawar,6-Sep-79,Left_Hand,Slow left-arm orthodox,India,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
467,468,KH Devdhar,14-Dec-89,Right_Hand,,India,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
468,469,T Mishra,22-Dec-86,Right_Hand,Right-arm fast-medium,India,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
469,470,Asad Rauf,,,,Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
470,471,MR Benson,,,,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
471,472,Aleem Dar,,,,Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
472,473,SJ Davis,,,,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
473,474,BF Bowden,,,,New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
474,475,IL Howell,,,,South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
475,476,DJ Harper,,,,Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
476,477,RE Koertzen,,,,South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
477,478,BR Doctrove,,,,West Indies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
478,479,AV Jayaprakash,,,,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
479,480,BG Jerling,,,,South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
480,481,M Erasmus,,,,South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
481,482,HDPK Dharmasena,,,,Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
482,483,S Asnani,,,,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
483,484,GAV Baxter,,,,New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
484,485,SS Hazare,,,,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
485,486,K Hariharan,,,,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
486,487,SL Shastri,,,,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
487,488,SK Tarapore,,,,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
488,489,S Ravi,,,,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
489,490,SJA Taufel,,,,Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
490,491,S Das,,,,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
491,492,AM Saheba,,,,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
492,493,PR Reiffel,,,,Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
493,494,JD Cloete,,,,South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
494,495,AK Chaudhary,,,,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
495,496,VA Kulkarni,,,,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
496,497,BNJ Oxenford,,,,Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
497,498,CK Nandan,,,,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
498,499,C Shamshuddin,,,,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
499,500,NJ Llong,,,,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
500,501,RK Illingworth,,,,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
501,502,RM Deshpande,,,,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
502,503,K Srinath,,,,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
503,504,SD Fry,,,,Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
504,505,CB Gaffaney,,,,New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
505,506,PG Pathak,,,,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
506,507,Nitin Menon,,,,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
507,508,K Bharatan,,,,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
508,509,AY Dandekar,,,,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
509,510,KN Ananthapadmanabhan,,,,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
510,511,A Nand Kishore,,,,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
511,512,GA Pratapkumar,,,,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
512,513,RB Tiffin,,,,Zimbabwea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
513,514,I Shivram,,,,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
514,515,SD Ranade,,,,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
515,516,TH Wijewardene,,,,Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
516,517,AL Hill,,,,New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
517,518,RJ Tucker,,,,Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
518,519,Subroto Das,,,,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
519,520,K Srinivasan,,,,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
520,521,VK Sharma,,,,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
521,523,AV Wankhade,14-Mar-92,Right_Hand,,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
522,524,B Aparajith,8-Jul-94,Right_Hand,Right-arm offbreak,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
